수행부서명,프로젝트명,시작일,종료일,포트폴리오,수주계약금액,수주부서명,고객명
에듀DX플랫폼팀,2023년 랜선에듀 포털 고도화,2023.11.28,2024.06.30,SI,"798,000,000",유통영업팀,주식회사 케이티
에듀DX플랫폼팀,2023년 랜선에듀 AI 고도화,2023.11.28,2024.03.15,SI,"265,000,000",유통영업팀,주식회사 케이티
에듀DX플랫폼팀,DR 서비스 플랫폼 고도화,2023.12.27,2024.09.26,SI,"429,000,000",에듀DX플랫폼팀,주식회사 케이티
에듀DX플랫폼팀,대전시 유성구 비대면 방역 및 건강 케어용 디지털사이니지 구축,2023.11.01,2024.01.31,IT 자산공급,"412,375,000",유통영업팀,주식회사 욱성미디어
역량강화팀,[전사교육] 24년 연간 교육 예산,2024.01.01,2024.12.31,SI,,역량강화팀,주식회사 케이티
역량강화팀,[온라인교육] 24년도 온라인교육,2024.01.01,2024.12.31,SI,,역량강화팀,주식회사 케이티
역량강화팀,[신입사원입문교육] 2024년 신입사원 입문교육,2024.01.01,2024.12.31,SI,,역량강화팀,주식회사 케이티
역량강화팀,[위탁교육] 24년 연간 교육 예산,2024.01.01,2024.12.31,SI,,역량강화팀,주식회사 케이티
역량강화팀,[역량진단] 24년 역량진단 예산,2024.01.01,2024.12.31,SI,,역량강화팀,주식회사 케이티
역량강화팀,[제도지원] 24년 연간 교육 예산,2024.01.01,2024.12.31,SI,,역량강화팀,주식회사 케이티
역량강화팀,2024년 국가인적자원개발 컨소시엄 사업,2024.01.01,2024.12.31,IT 교육,"350,465,000",역량강화팀,한국산업인력공단
오픈소스인프라팀,2024년 K-Compass 유지보수를 위한 uCloud 예산,2024.01.01,2024.12.31,SI,,오픈소스인프라팀,주식회사 케이티
오픈소스인프라팀,현대자동차 K-COMPASS 23년 Subscription 납품,2023.04.10,2024.04.09,IT 자산공급,"25,000,000",유통영업팀,(주)케이엠에스테크놀로지
오픈소스인프라팀,2023년 kt 오픈소스SW 통합 기술지원,2023.04.01,2024.03.31,ITO,"4,944,133,034",오픈소스인프라팀,주식회사 케이티
오픈소스인프라팀,현대카드 비금융서비스 ucloud 매니지드 및 오픈소스 기술지원,2023.02.01,2024.01.31,ITO,"17,100,000",그룹영업팀,(주)케이티클라우드
오픈소스인프라팀,NICE홀딩스그룹 통합 관제 시스템 기술지원,2023.08.16,2024.08.15,ITO,,그룹영업팀,
오픈소스인프라팀,UACS 대개체 DB 마이그레이션,2024.01.26,2024.06.28,SI,"38,400,000",오픈소스인프라팀,주식회사 케이티
오픈소스인프라팀,티빙 2024년도 오픈소스 Subscription 갱신 및 기술지원,2024.01.01,2024.12.31,ITO,"261,200,000",그룹영업팀,주식회사 티빙
오픈채널서비스팀,2023년 KT닷컴 통합운영(기획),2023.02.16,2024.02.15,ITO,"4,038,289,863",오픈채널서비스팀,주식회사 케이티
오픈채널서비스팀,2024년 B2B웹사이트 운영 유지보수(개발 부분),2024.01.09,2024.12.31,ITO,"340,000,000",오픈채널서비스팀,주식회사 케이티
오픈채널서비스팀,2024년 온라인마케팅 AI 모델링 고도화 개발,2024.01.30,2024.08.31,SI,"700,000,000",오픈채널서비스팀,주식회사 케이티
위치안전플랫폼팀,2023년 One LBS 통합 구축,2024.01.02,2024.06.30,SI,"552,400,000",위치안전플랫폼팀,주식회사 케이티
유통사업팀,'24년 유통사업팀 활동비용,2024.01.01,2024.12.31,SI,,유통사업팀,주식회사 케이티
유통사업팀,"코리아세븐 MD, 파트너 포탈 부문 개발 사업",2022.10.17,2024.03.15,SI,"1,903,000,000",전략영업팀,도시바글로벌커머스솔루션즈코리아 주식회사
유통수행팀,CJ프레시웨이 이커머스형 주문시스템 구축,2023.01.16,2024.02.29,SI,"4,200,000,000",유통영업팀,씨제이프레시웨이주식회사
유통수행팀,CJ프레시웨이 FS메뉴 주문 통합솔루션 구축 및 MSP 기술지원,2023.02.16,2024.02.29,IT 자산공급,"250,000,000",유통영업팀,씨제이프레시웨이주식회사
유통영업팀,'24년 유통영업팀 활동비용,2024.01.01,2024.12.31,SI,,유통영업팀,주식회사 케이티
유통운영혁신팀,kt alpha 2023년 kt알파 쇼핑 커머스시스템_백오피스 ITO,2023.02.01,2024.01.31,ITO,"980,889,000",그룹영업팀,주식회사 케이티알파
유통운영혁신팀,"kt alpha 23년 경영정보시스템 운영 유지보수_ERP,MIS ITO",2023.04.01,2024.03.31,ITO,"805,980,000",그룹영업팀,주식회사 케이티알파
유통운영혁신팀,"kt m&s 2023년 ITO_AO, IO",2023.03.01,2024.02.29,ITO,"2,415,400,000",그룹영업팀,(주)케이티엠앤에스
유통운영혁신팀,kt commerce 2023년 통합 ITO,2023.05.01,2024.04.30,ITO,"1,369,200,000",그룹영업팀,주식회사 케이티커머스
유통운영혁신팀,바바더닷컴 마케팅솔루션(그루비) 유지보수,2023.07.15,2024.07.14,IT 자산공급,"39,000,000",인프라수행팀,주식회사 바바더닷컴
유통운영혁신팀,바바더닷컴 2023년도 라이브커머스 서비스,2023.08.17,2024.08.16,IT 자산공급,"91,200,000",인프라수행팀,주식회사 바바더닷컴
유통운영혁신팀,세라젬 통합 CRM 운영 유지보수 위탁,2023.11.04,2025.11.03,ITO,"1,788,000,000",전략영업팀,(주)세라젬
유통운영혁신팀,kt alpha 케이티알파 쇼핑 프론트 통합 운영개발,2024.01.01,2024.12.31,ITO,"1,980,000,000",그룹영업팀,주식회사 케이티알파
유통운영혁신팀,kt alpha 2024년도 기프티쇼 플랫폼(MBS 등) ITO 용역,2024.01.01,2024.12.31,ITO,"862,000,000",그룹영업팀,주식회사 케이티알파
유통운영혁신팀,kt alpha 24년 기프티쇼 MBS시스템 Xplatform 유지보수,2024.01.01,2024.12.31,ITO,"7,440,000",그룹영업팀,주식회사 케이티알파
유통운영혁신팀,kt alpha 2024년도 쇼핑 커머스시스템 운영,2024.02.01,2025.01.31,ITO,"999,000,000",그룹영업팀,주식회사 케이티알파
융합데이터플랫폼팀,2023년 MDSP 개인신용정보플랫폼 구축,2023.09.29,2024.02.29,SI,"440,000,000",융합데이터플랫폼팀,주식회사 케이티
융합데이터플랫폼팀,2023년KT마이케어(스마트케어코디네이터서비스)개발유지보수및고도화개발,2023.11.23,2024.11.22,SI,"676,000,000",융합데이터플랫폼팀,주식회사 케이티
융합데이터플랫폼팀,KT 마이케어 서비스 확대를 위한 기능고도화,2024.02.05,2024.05.31,SI,"276,760,000",융합데이터플랫폼팀,주식회사 케이티
융합데이터플랫폼팀,통신3사 신설법인-KT간 항목 개발 및 연동시스템 구축,2023.09.27,2024.01.31,SI,"199,000,000",융합데이터플랫폼팀,주식회사 케이티
인프라사업기획팀,2023년 사내시스템 운영 및 투자 관리,2023.01.01,2024.02.29,SI,,인프라사업기획팀,주식회사 케이티
인프라사업기획팀,'24년 인프라사업 활동비용,2024.01.01,2024.12.31,SI,,인프라사업기획팀,주식회사 케이티
인프라사업기획팀,2024년 인프라서비스본부 통합SM고도화,2024.01.01,2024.12.31,SI,"52,841,000",인프라사업기획팀,주식회사 케이티
인프라사업총괄지원,'24년 인프라사업총괄 활동비용,2024.01.01,2024.12.31,SI,,인프라사업총괄지원,주식회사 케이티
인프라수행팀,파키스탄 IESCO AMI 구축_오라클DB 라이선스 공급,2023.03.02,2024.07.01,IT 자산공급,"1,754,000,000",전략영업팀,지티플러스 주식회사
인프라수행팀,대구센터 클라우드 전산환경 구축_물품,2023.03.02,2024.12.31,IT 자산공급,"7,179,000,000",공공영업팀,(주) 유비텍
인프라수행팀,오피유커스 kt cloud 청약,2023.04.01,2024.03.31,ITO,"39,360,000",유통영업팀,주식회사 오피유커스
인프라수행팀,대구센터 클라우드 전산환경 구축_KT물품,2023.03.30,2024.12.31,IT 자산공급,"3,409,000,000",공공영업팀,주식회사 케이티
인프라수행팀,대구센터 클라우드 전산환경 구축 (2차) 용역,2023.09.01,2024.08.31,SI,"225,000,000",공공영업팀,주식회사 케이티
인프라수행팀,삼성전자 IT플랫폼내 구독형SW 공급 사업자 선정,2023.07.01,2024.06.30,IT 자산공급,"164,991,060",전략영업팀,삼성전자(주)
인프라수행팀,플레이디 서버납품,2023.12.15,2024.03.31,IT 자산공급,"31,645,000",그룹영업팀,주식회사 플레이디
인프라수행팀,세라젬 서버 Disk 납품,2023.12.21,2024.01.12,IT 자산공급,"1,800,000",유통영업팀,(주)세라젬
인프라수행팀,kt cs 백업솔루션 구축,2023.12.18,2024.02.29,IT 자산공급,"124,770,000",그룹영업팀,(주)케이티씨에스
인프라수행팀,한국금융연수원 노후장비 교체 및 보안솔루션 추가도입,2024.01.03,2024.03.31,IT 자산공급,"697,000,000",공공영업팀,(사)한국금융연수원
인프라수행팀,세라젬 2024년도 코로케이션 서비스,2023.11.01,2024.10.31,ITO,"125,400,000",전략영업팀,(주)세라젬
인프라수행팀,KB국민카드 클라우드PC시스템 노후 교체 및 고도화,2024.01.09,2024.08.31,IT 자산공급,"4,037,567,276",유통영업팀,주식회사 케이티
인프라수행팀,KB국민카드 클라우드PC시스템 노후 교체 및 고도화_중복건,2024.01.09,2024.08.31,IT 자산공급,"4,037,567,276",전략영업팀,주식회사 케이티
인프라컨설팅팀,Large AI DB 이중화 솔루션 구매,2024.01.05,2024.02.28,IT 자산공급,"8,280,000",인프라컨설팅팀,주식회사 케이티
인프라DX개발팀,24년 클라우드 통합관리 플랫폼 유지보수,2024.01.01,2024.12.31,SI,,인프라DX개발팀,주식회사 케이티
인프라DX개발팀,NICE홀딩스그룹 통합 관제 시스템 기술지원,2023.08.16,2024.08.15,ITO,"13,200,000",그룹영업팀,(주)나이스홀딩스
인프라DX개발팀,티빙 2023년도 K-Watch APM 라이선스 갱신 및 기술지원,2023.08.01,2024.07.31,ITO,"36,000,000",그룹영업팀,주식회사 티빙
인프라DX개발팀,NICE평가정보 2023년도 차세대 통합 관제 시스템 기술지원,2023.10.01,2024.09.30,ITO,"14,280,000",그룹영업팀,나이스평가정보주식회사
인프라DX개발팀,kt estate 2024년도 K-Watch APM MA 서비스,2024.01.01,2024.12.31,ITO,"1,560,000",그룹영업팀,(주)케이티에스테이트
장애대응팀,2023년 사내시스템 ISC운영,2023.01.01,2024.02.29,SI,,장애대응팀,주식회사 케이티
재무DX개발팀,2023년 ds1 ERP 운영 및 유지보수,2023.01.01,2024.02.29,SI,,재무DX개발팀,주식회사 케이티
재무DX개발팀,kt cloud ERP 고도화(1차) 업무위탁,2023.04.17,2024.02.16,SI,"785,000,000",그룹영업팀,(주)케이티클라우드
재무DX개발팀,2024년 경영계획에 따른 관리회계시스템 고도화,2023.12.22,2024.06.21,SI,"380,000,000",재무DX개발팀,주식회사 케이티
재무DX개발팀,kt alpha 2024년도 SAP(ERP) 유지보수_MA,2024.01.01,2024.12.31,ITO,"46,313,364",그룹영업팀,주식회사 케이티알파
재무DX개발팀,ktds SAP ERP ds1 MA 유지보수 3자 전환,2023.08.01,2024.01.31,SI,,재무DX개발팀,주식회사 케이티
전략/공공사업팀,'24년 전략/공공사업팀 활동비용,2024.01.01,2024.12.31,SI,,전략/공공사업팀,주식회사 케이티
전략/공공수행팀,"재난안전통신망 A사업구역 구축, 운영 및 유지보수 사업(물품)",2019.04.11,2026.01.20,IT 자산공급,"15,741,513,757",공공영업팀,주식회사 케이티
전략/공공수행팀,경부선(수원~부강) 평택선(창내~평택) 철도통합무선망 LTE-R 구매설치,2020.11.27,2024.06.30,SI,"15,000,000",금융영업1팀,주식회사 케이티
전략/공공수행팀,영덕-삼척 LTE-R 구매설치,2020.12.31,2024.12.31,SI,"15,000,000",공공영업팀,주식회사 케이티
전략/공공수행팀,포항-영덕 LTE-R 구매설치,2020.12.31,2024.12.31,SI,"15,000,000",공공영업팀,주식회사 케이티
전략/공공수행팀,지천~상동 LTE-R 구매설치,2020.12.10,2024.06.30,SI,"15,000,000",공공영업팀,주식회사 케이티
전략/공공수행팀,일산선 LTE-R 구매설치,2020.12.28,2024.06.30,SI,"15,000,000",공공영업팀,주식회사 케이티
전략/공공수행팀,국가철도공단 호남선 LTE-R 구매설치,2021.07.19,2024.12.31,SI,"15,000,000",공공영업팀,주식회사 케이티
전략/공공수행팀,국가철도공단 보성~임성리 LTE-R 구매설치,2021.07.21,2024.12.31,SI,"15,000,000",공공영업팀,주식회사 케이티
전략/공공수행팀,경춘선 망우~춘천 개량 LTE-R 구매설치,2021.12.01,2025.03.31,SI,"15,000,000",공공영업팀,주식회사 케이티
전략/공공수행팀,경인선 구로~인천 LTE-R 구매설치,2021.12.15,2026.03.31,SI,"15,000,000",공공영업팀,주식회사 케이티
전략/공공수행팀,질병관리청 방역통합정보시스템 및 감염병 빅데이터 플랫폼 구축,2022.11.01,2024.06.22,SI,"4,614,620,000",전략영업팀,질병관리청
전략/공공수행팀,kt cloud BSS 구축 계약,2022.11.01,2024.01.15,SI,"5,518,300,000",그룹영업팀,(주)케이티클라우드
전략/공공수행팀,프리텔레콤 MVNO 시스템 구축,2023.05.10,2024.01.09,SI,"1,085,000,000",공공영업팀,(주)프리텔레콤
전략/공공수행팀,삼성전자 IT플랫폼 구독형 S/W 서비스 공급 2차_7종,2023.07.01,2024.06.30,IT 자산공급,"1,678,002,000",전략영업팀,삼성전자(주)
전략/공공수행팀,육군 스마트부대(1~3단계) 시범구축 사업,2023.09.19,2024.11.29,SI,"1,181,473,000",공공영업팀,주식회사 케이티
전략/공공수행팀,KB국민카드 P클라우드시스템 증설,2023.11.07,2024.02.15,IT 자산공급,"1,587,803,210",전략영업팀,주식회사 케이티
전략/공공수행팀,KB국민카드 P클라우드시스템 증설_용역,2023.11.07,2024.03.15,SI,"423,616,790",전략영업팀,주식회사 케이티
전략영업팀,'24년 전략영업팀 활동비용,2024.01.01,2024.12.31,SI,,전략영업팀,주식회사 케이티
전략운영혁신팀,2022~2024년 초고속 해상무선통신망 유지보수 및 운영지원,2022.01.01,2024.12.31,ITO,"199,000,000",공공영업팀,이트론 주식회사
전략운영혁신팀,경찰청 치안업무용 재난안전통신망 무선시스템 유지관리,2022.07.01,2025.12.31,ITO,"13,367,500,000",공공영업팀,주식회사 케이티
전략운영혁신팀,kt estate 2023년 호텔멤버십시스템 유지보수 및 고도화,2023.03.01,2024.02.29,ITO,"220,560,000",그룹영업팀,(주)케이티에스테이트
전략운영혁신팀,철도교통관제센터 LTE-R 유지보수,2023.04.20,2025.12.31,ITO,"212,000,000",공공영업팀,주식회사 케이티
전략운영혁신팀,kt skylife 빅데이터 시스템 증설 및 ARA 개발,2023.08.01,2024.02.29,SI,"209,000,000",그룹영업팀,주식회사 케이티스카이라이프
전략운영혁신팀,kt estate 그룹웨어 및 안전보건관리솔루션 납품,2023.10.04,2024.03.15,IT 자산공급,"730,500,000",그룹영업팀,(주)케이티에스테이트
전략운영혁신팀,kt estate 2023년도 스마트통합관제플랫폼 유지보수,2023.10.01,2024.09.30,ITO,"154,300,000",그룹영업팀,(주)케이티에스테이트
전략운영혁신팀,kt cs 2024년도 경영지원시스템 위탁 운영,2024.01.01,2024.12.31,ITO,"618,800,000",그룹영업팀,(주)케이티씨에스
전략운영혁신팀,KT 의료EDI CS프로그램 고도화,2023.12.29,2024.05.20,SI,"45,955,000",전략운영혁신팀,주식회사 케이티
전략운영혁신팀,kt linkus 2024년도 ITO,2024.01.01,2024.12.31,ITO,"456,130,000",그룹영업팀,주식회사 케이티링커스
전략운영혁신팀,kt M mobile 2024년도 MVNO 시스템 고도화 개발 및 운영,2024.01.01,2024.12.31,ITO,"2,489,000,000",그룹영업팀,주식회사 케이티엠모바일
전략운영혁신팀,프리텔레콤 MVNO시스템 운영 유지보수,2024.01.10,2024.07.09,ITO,"110,000,000",공공영업팀,(주)프리텔레콤
전략운영혁신팀,KT 의료정보서비스 개발 및 유지보수(2024),2024.01.01,2024.12.31,ITO,"365,000,000",전략운영혁신팀,주식회사 케이티
전략운영혁신팀,케이뱅크 2024년도 정보계 운영 유지보수,2024.01.01,2024.12.31,ITO,"479,090,909",금융영업2팀,주식회사 케이뱅크
전략운영혁신팀,케이뱅크 2024년도 그룹웨어 콜센터 운영 유지보수,2024.01.01,2024.12.31,ITO,"581,636,364",금융영업2팀,주식회사 케이뱅크
전략운영혁신팀,kt sat 2024년도 IT인프라 통합 ITO 용역,2024.01.01,2024.12.31,ITO,"572,300,000",그룹영업팀,주식회사 케이티샛
전략운영혁신팀,kt skylife 전국대표번호 재계약에 따른 투자 지원,2024.01.01,2024.06.30,SI,"212,000,000",그룹영업팀,주식회사 케이티스카이라이프
커뮤니케이션팀,'24년 연 '2.0' CI 프로그램 추진,2024.01.01,2024.12.31,SI,,커뮤니케이션팀,주식회사 케이티
텔레캅운영혁신TF,kt telecop 2024년도 통합 ITO,2024.01.01,2024.12.31,ITO,"3,890,880,000",그룹영업팀,주식회사 케이티텔레캅
텔레캅운영혁신TF,kt telecop 2023년도 통합 ITO,2023.01.01,2024.01.02,ITO,"4,200,900,000",그룹영업팀,주식회사 케이티텔레캅
